,text,label_category,traintest
2404,The food is delicious.,"[0, 0, 0, 1, 0]",train
2405,Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,"[0, 0, 1, 1, 0]",train
2406,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,"[1, 1, 0, 0, 0]",train
2407,Amma is nothing special.,"[0, 0, 0, 0, 1]",train
2408,Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,"[0, 0, 0, 1, 1]",train
2409,"believe us, we've been eating sushi for over 15 yrs.","[0, 0, 0, 0, 1]",train
2410,"Worth it for a special occasion, or any time!","[0, 0, 0, 0, 1]",train
2411,The atmosphere is much better than Sripraphai (more modern and sleek).,"[1, 0, 0, 0, 0]",train
2412,I recommend to anyone who wants to dress up and impress the lady.,"[0, 0, 0, 0, 1]",train
2413,"The food is outstanding and the service is quick, friendly and very professional.","[0, 1, 0, 1, 0]",train
2414,"The bagels always warm, soft on the inside, crispy on the outside and enormous in size.","[0, 0, 0, 1, 0]",train
2415,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one.","[0, 0, 0, 0, 1]",train
2416,"Been there, done that, and New York, it's not that big a deal.","[0, 0, 0, 0, 1]",train
2417,Definitely a once a year treat that I look forward to around the holidays!,"[0, 0, 0, 0, 1]",train
2418,Service is fast and friendly.,"[0, 1, 0, 0, 0]",train
2419,from an English speaking staff.,"[0, 0, 0, 0, 1]",train
2420,"Anyhow, we were able to sit as long as we wanted and chat, which was nice.","[1, 0, 0, 0, 0]",train
2421,And they have these home made potato chips at the bar that are the most delicious things in the world!,"[0, 0, 0, 1, 0]",train
2422,A defitely must visit.,"[0, 0, 0, 0, 1]",train
2423,My husband and I enjoyed each of the 6 taste size portions and left completely full.,"[0, 0, 0, 1, 0]",train
2424,"I went here with a friend on a whim, we went someplace else first and couldn't get a table.","[0, 1, 0, 0, 1]",train
2425,"We all ate pasta entre'es, which were great.","[0, 0, 0, 1, 0]",train
2426,My friends and I showed up on a Sat.,"[0, 0, 0, 0, 1]",train
2427,The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,"[0, 0, 0, 1, 0]",train
2428,great experience overall.,"[0, 0, 0, 0, 1]",train
2429,PERFECT FOR DATES!,"[1, 0, 0, 0, 0]",train
2430,The food was boring and expensive.,"[0, 0, 1, 1, 0]",train
2431,"The ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","[1, 0, 0, 0, 0]",train
2432,Terrific menu full of unique rolls and special dishes.,"[0, 0, 0, 1, 0]",train
2433,The service is ok but could be better.,"[0, 1, 0, 0, 0]",train
2434,"We love the food, drinks, and atmosphere!","[1, 0, 0, 1, 0]",train
2435,I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,"[0, 1, 0, 0, 1]",train
2436,(I've ordered from the 2nd ave.,"[0, 0, 0, 0, 1]",train
2437,"Nothing against a good sales call, but the tactics at Amma are just too obvious.","[0, 1, 0, 0, 0]",train
2438,"Went on a 3 day oyster binge, with Fish bringing up the closing, and I am so glad this was the place it O trip ended, because it was so great!","[0, 0, 0, 0, 1]",train
2439,"Took my mom for Mother's Day, and the maitre d' was pretty rude.","[0, 1, 0, 0, 1]",train
2440,My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,"[0, 0, 0, 0, 1]",train
2441,"The vibe is very relaxed and cozy, service was great and the food was excellent!","[1, 1, 0, 1, 0]",train
2442,"If the weather is nice, try to snag an outside table.","[1, 0, 0, 0, 0]",train
2443,"If you are looking for a good quality, cheap eats - this is the place.","[0, 0, 1, 1, 0]",train
2444,"However, for what we spent, overall, it just was not up to par.","[0, 0, 1, 0, 0]",train
2445,The service was friendly and the atmosphere was casual.,"[1, 1, 0, 0, 0]",train
2446,A friend from Seattle and I went on a Thursday night around 8:30.,"[0, 0, 0, 0, 1]",train
2447,When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,"[0, 0, 0, 1, 0]",train
2448,"I recommend their Pad See Ew, Pork Chops or Tofu plates.","[0, 0, 0, 1, 0]",train
2449,Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,"[0, 0, 1, 1, 0]",train
2450,"this is the best secret place in midtown', I heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.","[0, 0, 0, 1, 0]",train
2451,The service was excellent - friendly and attentive.,"[0, 1, 0, 0, 0]",train
2452,"The main course had an average portion, and was decent overall.","[0, 0, 0, 1, 0]",train
2453,20 minutes for our reservation but it gave us time to have a few cocktails and enjoy our surroundings and each other.,"[1, 1, 0, 0, 1]",train
2454,"Just remember, the later you go, the longer you may have to wait.","[0, 0, 0, 0, 1]",train
2455,"Waitstaff is great, very attentive.","[0, 1, 0, 0, 0]",train
2456,I live in the neightborhood and am a regular.,"[0, 0, 0, 0, 1]",train
2457,The dinner menu is diverse and top-notch as well.,"[0, 0, 0, 1, 0]",train
2458,IT IS WHAT MODERN CUISINE IS ALL ABOUT.,"[0, 0, 0, 0, 1]",train
2459,"In any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.","[0, 0, 1, 0, 1]",train
2460,I definitely will go back.,"[0, 0, 0, 0, 1]",train
2461,"I don't like Indian food too much and this was delicious, however you want to factor that into the equation.","[0, 0, 0, 1, 0]",train
2462,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.","[0, 0, 0, 1, 0]",train
2463,Finally!,"[0, 0, 0, 0, 1]",train
2464,"Forget the rush and the wait and the noise (which isn't actually that bad), I mean please, who goes to a steakhouse to be coddled and romantic?","[1, 0, 0, 0, 0]",train
2465,"Having hunted around for a quiet, romantic, yet not hideously expensive restaurant I stumbled across reviews for La Lanterna and gave it a shot.","[0, 0, 0, 0, 1]",train
2466,I've never been disappointed.,"[0, 0, 0, 0, 1]",train
2467,I won't go back unless someone else is footing the bill.,"[0, 0, 1, 0, 0]",train
2468,"We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).","[0, 1, 0, 0, 0]",train
2469,"From the street it looks very hidden, and is actually an old warehouse.","[0, 0, 0, 0, 1]",train
2470,Jimmy's is hands down the hottest night spot in the Bronx.,"[1, 0, 0, 0, 0]",train
2471,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,"[0, 1, 0, 0, 0]",train
2472,My boyfriend and I have been to The Minnow four times now and we have consistently been impressed.,"[0, 0, 0, 0, 1]",train
2473,"The $300 bill was a bit steep, but the experience was great.","[0, 0, 1, 0, 0]",train
2474,"I wouldn't mind going back some time, but not before trying others nearby.","[0, 0, 0, 0, 1]",train
2475,"Nice ambiance, nice little bar, good bartender, Francois, and good service.","[1, 1, 0, 0, 0]",train
2476,I found this restaurant to be one that truly values its patrons.,"[0, 0, 0, 0, 1]",train
2477,"The calamari comes with an incredible sauce, and the duck noodles are yummy as well.","[0, 0, 0, 1, 0]",train
2478,I would definitely go back -- if only for some of those exotic martinis on the blackboard.,"[0, 0, 0, 1, 0]",train
2479,"For some reason the place was empty when we got in and remained so for the entire evening, I don't understand why but we had a blast and will definately go back the next time we are in the area.","[0, 0, 0, 0, 1]",train
2480,Simple comfort food and what hot and lage portions.,"[0, 0, 0, 1, 0]",train
2481,But I just would like to say I read the reviews people left and thats why I checked it out.,"[0, 0, 0, 0, 1]",train
2482,"Stay away from the two specialty rolls on the menu, though- too much avocado and rice will fill you up right quick.","[0, 0, 0, 1, 0]",train
2483,"I've eaten at Pizza Gruppo a few times, but more often I order delivery.","[0, 0, 0, 0, 1]",train
2484,We didn't get drink refills and she didn't even offer us the option of dessert.,"[0, 1, 0, 0, 0]",train
2485,Beautiful experience.,"[0, 0, 0, 0, 1]",train
2486,The bagels are also reasonably priced for NYC.,"[0, 0, 1, 0, 0]",train
2487,"If you can handle that, it's a great place for a business dinner, fun with friends or simply a table for 2.","[0, 0, 0, 0, 1]",train
2488,Decor leaves something to be desired.,"[1, 0, 0, 0, 0]",train
2489,Jimmy is Dominican!,"[0, 0, 0, 0, 1]",train
2490,"Also, specify if you like your food spicy- its rather bland if you don't.","[0, 0, 0, 1, 0]",train
2491,"Our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.","[1, 1, 1, 1, 0]",train
2492,Coming from Boston this place is like Emma's Pizza in Kendall Square in Cambridge (although they have more funky toppings!),"[0, 0, 0, 0, 1]",train
2493,"When my husband and go there, we spend $60.00 (have LOBSTER TAILS UMMMMM need I say more) I can't say any more, it a place you'll never forget If you never go, you'll miss A Meal of your life time","[0, 0, 1, 1, 1]",train
2494,"in an effort to increase turnover, the restaurant offers no desserts beyond the complimentary espresso cup filled with chocolate mousse.","[0, 1, 0, 0, 0]",train
2495,"I've been to this restaurant more than a dozen times and when I'm craving for Pho, Lemon grass chicken or Beef Cube on rice, this is the place to go.","[0, 0, 0, 1, 0]",train
2496,"Oh yes, and if you are a fan of Indian oldies film stars, there are plenty of portraits of Indian actors and actresses in classic black white that adorn the walls, some of which, I would love to know where they obtained.","[1, 0, 0, 0, 0]",train
2497,"The food is spectacular, from the appitizers to the main course, and then of course the desserts, (WOW) you'll need no more.","[0, 0, 0, 1, 0]",train
2498,The neighborhood was nice though so check out another restaurant instead.,"[0, 0, 0, 0, 1]",train
2499,My fish was delicious in an incredible curry sauce.,"[0, 0, 0, 1, 0]",train
2500,If you are in search of the most authentic NYC deli experience look no further than the famous and historic Katz's Deli down on the Lower East Side.,"[0, 0, 0, 0, 1]",train
2501,"Even upon delivery, their juicy pork buns are quite good . .","[0, 0, 0, 1, 0]",train
2502,This is also where I was from.,"[0, 0, 0, 0, 1]",train
2503,Everything is for sale in here including the sculptured iron statue on the table.,"[0, 0, 0, 0, 1]",train
2504,"Average to good Thai food, but terrible delivery.","[0, 1, 0, 1, 0]",train
2505,The space is nice but when we order our drink we were in for a surprise.,"[1, 0, 0, 0, 1]",train
2506,The entire place and the treatment we received felt as a conveyor belt.,"[1, 1, 0, 0, 0]",train
2507,Joe's Pizza used to have the best slice until this pizzeria opened up.,"[0, 0, 0, 0, 1]",train
2508,I in all reality felt as if I had just gotten off Air France and was in the 8th District in Paris.,"[1, 0, 0, 0, 0]",train
2509,I have never had anything like it!,"[0, 0, 0, 0, 1]",train
2510,"Yeah the crowd can take it a bit seriously, but it shouldn't.","[0, 0, 0, 0, 1]",train
2511,And they provided a delicious dessert on the house!,"[0, 1, 1, 1, 0]",train
2512,"They are still living in the dark ages and do not have an answering machine, so if you want to make a reservation you are limited.","[0, 1, 0, 0, 0]",train
2513,"The food is amazing, rich pastas and fresh doughy pizza.","[0, 0, 0, 1, 0]",train
2514,"Food was very good, but not what I would consider out of this world.","[0, 0, 0, 1, 0]",train
2515,I had Lobster Bisque it has 2 oz. of Maine Lobster in it.,"[0, 0, 0, 1, 0]",train
2516,"I am Indian, and I have tried many Indian places in NY.","[0, 0, 0, 0, 1]",train
2517,"Try the Pad Thai, it's fabulous and their prices are so cheap!","[0, 0, 1, 1, 0]",train
2518,"On a recent Saturday night, I was with a group of 5 at the Bread Bar.","[0, 0, 0, 0, 1]",train
2519,Food is great and inexpensive.,"[0, 0, 1, 1, 0]",train
2520,The price very reasonable.,"[0, 0, 1, 0, 0]",train
2521,"Dessert - can't be missed, so save room!!!","[0, 0, 0, 1, 0]",train
2522,"It can be a little confusing as to where one goes to order, but once the food is ordered, you are in for a treat.","[0, 0, 0, 1, 0]",train
2523,"Take a good sense of humor,an American express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road","[0, 0, 1, 0, 0]",train
2524,Ingredients are organic which is a real plus for me.,"[0, 0, 0, 1, 0]",train
2525,It was so bad I actually refused to pay for my food.,"[0, 0, 0, 1, 1]",train
2526,I recommend this spot to anyone who enjoys  fine cuisine at reasonable prices.,"[0, 0, 1, 1, 1]",train
2527,"This is, by far, my favorite restaurant in NYC and I only wish it were more affordable so I could go more often!","[0, 0, 1, 0, 1]",train
2528,"The staff was very attentive, the ambience lovely, and the food superb.","[1, 1, 0, 1, 0]",train
2529,"I love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","[0, 0, 0, 1, 0]",train
2530,THe Pizza and wine were excellent-the service too--but what really MADE this place was the backyard dining area.,"[1, 1, 0, 1, 0]",train
2531,THE FRANKENSTEIN SHOW WAS THE BEST.,"[0, 0, 0, 0, 1]",train
2532,"The waiters are sweet, the food is tasty and the bill is never too large.","[0, 1, 1, 1, 0]",train
2533,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst.","[0, 0, 0, 0, 1]",train
